Game_Date,Year,Game_Stage,HomeTeam_ID,HomeTeam_Abb,HomeTeam_Score,HomeTeam_Name,VisitorTeam_ID,VisitorTeam_Abb,VisitorTeam_Score,VisitorTeam_Name
2018-11-24,2018,Final,30,WAS,124.0,Washington Wizards,19,NOP,114,New Orleans Pelicans
2018-11-24,2018,Final,18,MIN,111.0,Minnesota Timberwolves,5,CHI,96,Chicago Bulls
2018-11-24,2018,Final,21,OKC,98.0,Oklahoma City Thunder,8,DEN,105,Denver Nuggets
2018-11-24,2018,Final,7,DAL,113.0,Dallas Mavericks,2,BOS,104,Boston Celtics
2018-11-24,2018,Final,10,GSW,117.0,Golden State Warriors,26,SAC,116,Sacramento Kings
2018-11-24,2018,Final,17,MIL,135.0,Milwaukee Bucks,27,SAS,129,San Antonio Spurs
2018-11-25,2018,Final,14,LAL,104.0,Los Angeles Lakers,22,ORL,108,Orlando Magic
2018-11-25,2018,Final,9,DET,118.0,Detroit Pistons,24,PHX,107,Phoenix Suns
2018-11-25,2018,Final,1,ATL,124.0,Atlanta Hawks,4,CHA,123,Charlotte Hornets
2018-11-25,2018,Final,3,BKN,125.0,Brooklyn Nets,23,PHI,127,Philadelphia 76ers
2018-11-25,2018,Final,26,SAC,112.0,Sacramento Kings,29,UTA,133,Utah Jazz
2018-11-25,2018,Final,15,MEM,98.0,Memphis Grizzlies,20,NYK,103,New York Knicks
2018-11-25,2018,Final,28,TOR,125.0,Toronto Raptors,16,MIA,115,Miami Heat
2018-11-25,2018,Final,25,POR,100.0,Portland Trail Blazers,13,LAC,104,LA Clippers
2018-11-26,2018,Final,4,CHA,110.0,Charlotte Hornets,17,MIL,107,Milwaukee Bucks
2018-11-26,2018,Final,6,CLE,95.0,Cleveland Cavaliers,18,MIN,102,Minnesota Timberwolves
2018-11-26,2018,Final,30,WAS,135.0,Washington Wizards,11,HOU,131,Houston Rockets
2018-11-26,2018,Final,5,CHI,107.0,Chicago Bulls,27,SAS,108,San Antonio Spurs
2018-11-26,2018,Final,19,NOP,107.0,New Orleans Pelicans,2,BOS,124,Boston Celtics
2018-11-26,2018,Final,29,UTA,88.0,Utah Jazz,12,IND,121,Indiana Pacers
2018-11-26,2018,Final,10,GSW,116.0,Golden State Warriors,22,ORL,110,Orlando Magic
2018-11-27,2018,Final,9,DET,115.0,Detroit Pistons,20,NYK,108,New York Knicks
2018-11-27,2018,Final,16,MIA,113.0,Miami Heat,1,ATL,115,Atlanta Hawks
2018-11-27,2018,Final,8,DEN,117.0,Denver Nuggets,14,LAL,85,Los Angeles Lakers
2018-11-27,2018,Final,15,MEM,114.0,Memphis Grizzlies,28,TOR,122,Toronto Raptors
2018-11-27,2018,Final,24,PHX,104.0,Phoenix Suns,12,IND,109,Indiana Pacers
2018-11-28,2018,Final,4,CHA,108.0,Charlotte Hornets,1,ATL,94,Atlanta Hawks
2018-11-28,2018,Final,11,HOU,108.0,Houston Rockets,7,DAL,128,Dallas Mavericks
2018-11-28,2018,Final,23,PHI,117.0,Philadelphia 76ers,20,NYK,91,New York Knicks
2018-11-28,2018,Final,3,BKN,91.0,Brooklyn Nets,29,UTA,101,Utah Jazz
2018-11-28,2018,Final,17,MIL,116.0,Milwaukee Bucks,5,CHI,113,Chicago Bulls
2018-11-28,2018,Final,19,NOP,125.0,New Orleans Pelicans,30,WAS,104,Washington Wizards
2018-11-28,2018,Final,21,OKC,100.0,Oklahoma City Thunder,6,CLE,83,Cleveland Cavaliers
2018-11-28,2018,Final,18,MIN,128.0,Minnesota Timberwolves,27,SAS,89,San Antonio Spurs
2018-11-28,2018,Final,25,POR,115.0,Portland Trail Blazers,22,ORL,112,Orlando Magic
2018-11-28,2018,Final,13,LAC,115.0,LA Clippers,24,PHX,99,Phoenix Suns
2018-11-29,2018,Final,28,TOR,131.0,Toronto Raptors,10,GSW,128,Golden State Warriors
2018-11-29,2018,Final,14,LAL,104.0,Los Angeles Lakers,12,IND,96,Indiana Pacers
2018-11-30,2018,Final,2,BOS,128.0,Boston Celtics,6,CLE,95,Cleveland Cavaliers
2018-11-30,2018,Final,9,DET,107.0,Detroit Pistons,5,CHI,88,Chicago Bulls
2018-11-30,2018,Final,25,POR,112.0,Portland Trail Blazers,8,DEN,113,Denver Nuggets
2018-12-01,2018,Final,20,NYK,136.0,New York Knicks,17,MIL,134,Milwaukee Bucks
2018-11-29,2018,Final,26,SAC,121.0,Sacramento Kings,13,LAC,133,LA Clippers
2018-11-30,2018,Final,4,CHA,111.0,Charlotte Hornets,29,UTA,119,Utah Jazz
2018-12-01,2018,Final,11,HOU,121.0,Houston Rockets,5,CHI,105,Chicago Bulls
2018-11-30,2018,Final,3,BKN,125.0,Brooklyn Nets,15,MEM,131,Memphis Grizzlies
2018-12-01,2018,Final,18,MIN,109.0,Minnesota Timberwolves,2,BOS,118,Boston Celtics
2018-11-30,2018,Final,27,SAS,105.0,San Antonio Spurs,11,HOU,136,Houston Rockets
2018-11-30,2018,Final,23,PHI,123.0,Philadelphia 76ers,30,WAS,98,Washington Wizards
2018-11-30,2018,Final,24,PHX,85.0,Phoenix Suns,22,ORL,99,Orlando Magic
2018-11-30,2018,Final,14,LAL,114.0,Los Angeles Lakers,7,DAL,103,Dallas Mavericks
2018-11-30,2018,Final,16,MIA,106.0,Miami Heat,19,NOP,101,New Orleans Pelicans
2018-12-01,2018,Final,9,DET,111.0,Detroit Pistons,10,GSW,102,Golden State Warriors
2018-12-01,2018,Final,6,CLE,95.0,Cleveland Cavaliers,28,TOR,106,Toronto Raptors
2018-12-01,2018,Final,26,SAC,111.0,Sacramento Kings,12,IND,110,Indiana Pacers
2018-12-02,2018,Final,27,SAS,131.0,San Antonio Spurs,25,POR,118,Portland Trail Blazers
2018-12-03,2018,Final,20,NYK,107.0,New York Knicks,30,WAS,110,Washington Wizards
2018-12-03,2018,Final,19,NOP,126.0,New Orleans Pelicans,13,LAC,129,LA Clippers
2018-12-04,2018,Final,16,MIA,90.0,Miami Heat,22,ORL,105,Orlando Magic
2018-12-05,2018,Final,22,ORL,118.0,Orlando Magic,8,DEN,124,Denver Nuggets
2018-12-10,2018,Final,21,OKC,122.0,Oklahoma City Thunder,29,UTA,113,Utah Jazz
2018-12-02,2018,Final,4,CHA,109.0,Charlotte Hornets,19,NOP,119,New Orleans Pelicans
2018-12-03,2018,Final,1,ATL,111.0,Atlanta Hawks,10,GSW,128,Golden State Warriors
2018-12-04,2018,Final,24,PHX,105.0,Phoenix Suns,26,SAC,122,Sacramento Kings
2018-12-05,2018,Final,1,ATL,117.0,Atlanta Hawks,30,WAS,131,Washington Wizards
2018-12-05,2018,Final,18,MIN,121.0,Minnesota Timberwolves,4,CHA,104,Charlotte Hornets
2018-12-10,2018,Final,7,DAL,101.0,Dallas Mavericks,22,ORL,76,Orlando Magic
2018-12-02,2018,Final,14,LAL,120.0,Los Angeles Lakers,24,PHX,96,Phoenix Suns
2018-12-03,2018,Final,3,BKN,97.0,Brooklyn Nets,6,CLE,99,Cleveland Cavaliers
2018-12-04,2018,Final,29,UTA,139.0,Utah Jazz,27,SAS,105,San Antonio Spurs
2018-12-05,2018,Final,28,TOR,113.0,Toronto Raptors,23,PHI,102,Philadelphia 76ers
2018-12-10,2018,Final,14,LAL,108.0,Los Angeles Lakers,16,MIA,105,Miami Heat
2018-12-11,2018,Final,27,SAS,111.0,San Antonio Spurs,24,PHX,86,Phoenix Suns
2018-12-02,2018,Final,7,DAL,114.0,Dallas Mavericks,13,LAC,110,LA Clippers
2018-12-03,2018,Final,18,MIN,103.0,Minnesota Timberwolves,11,HOU,91,Houston Rockets
2018-12-04,2018,Final,7,DAL,111.0,Dallas Mavericks,25,POR,102,Portland Trail Blazers
2018-12-05,2018,Final,3,BKN,112.0,Brooklyn Nets,21,OKC,114,Oklahoma City Thunder
2018-12-05,2018,Final,14,LAL,121.0,Los Angeles Lakers,27,SAS,113,San Antonio Spurs
2018-12-06,2018,Final,29,UTA,118.0,Utah Jazz,11,HOU,91,Houston Rockets
2018-12-11,2018,Final,11,HOU,111.0,Houston Rockets,25,POR,104,Portland Trail Blazers
2018-12-02,2018,Final,16,MIA,102.0,Miami Heat,29,UTA,100,Utah Jazz
2018-12-03,2018,Final,28,TOR,103.0,Toronto Raptors,8,DEN,106,Denver Nuggets
2018-12-05,2018,Final,15,MEM,96.0,Memphis Grizzlies,13,LAC,86,LA Clippers
2018-12-12,2018,Final,4,CHA,108.0,Charlotte Hornets,9,DET,107,Detroit Pistons
2018-12-12,2018,Final,15,MEM,92.0,Memphis Grizzlies,25,POR,83,Portland Trail Blazers
2018-12-14,2018,Final,23,PHI,101.0,Philadelphia 76ers,12,IND,113,Indiana Pacers
2018-12-15,2018,Final,27,SAS,93.0,San Antonio Spurs,5,CHI,98,Chicago Bulls
2018-12-02,2018,Final,23,PHI,102.0,Philadelphia 76ers,15,MEM,95,Memphis Grizzlies
2018-12-03,2018,Final,9,DET,83.0,Detroit Pistons,21,OKC,110,Oklahoma City Thunder
2018-12-05,2018,Final,17,MIL,115.0,Milwaukee Bucks,9,DET,92,Detroit Pistons
2018-12-12,2018,Final,12,IND,113.0,Indiana Pacers,17,MIL,97,Milwaukee Bucks
2018-12-12,2018,Final,10,GSW,93.0,Golden State Warriors,28,TOR,113,Toronto Raptors
2018-12-13,2018,Final,22,ORL,97.0,Orlando Magic,5,CHI,91,Chicago Bulls
2018-12-14,2018,Final,2,BOS,129.0,Boston Celtics,1,ATL,108,Atlanta Hawks
2018-12-04,2018,Final,12,IND,96.0,Indiana Pacers,5,CHI,90,Chicago Bulls
2018-12-05,2018,Final,6,CLE,105.0,Cleveland Cavaliers,10,GSW,129,Golden State Warriors
2018-12-12,2018,Final,6,CLE,113.0,Cleveland Cavaliers,20,NYK,106,New York Knicks
2018-12-12,2018,Final,29,UTA,111.0,Utah Jazz,16,MIA,84,Miami Heat
2018-12-14,2018,Final,25,POR,128.0,Portland Trail Blazers,28,TOR,122,Toronto Raptors
2018-12-15,2018,Final,21,OKC,110.0,Oklahoma City Thunder,13,LAC,104,LA Clippers
2018-12-05,2018,Final,19,NOP,132.0,New Orleans Pelicans,7,DAL,106,Dallas Mavericks
2018-12-06,2018,Final,25,POR,108.0,Portland Trail Blazers,24,PHX,86,Phoenix Suns
2018-12-12,2018,Final,23,PHI,124.0,Philadelphia 76ers,3,BKN,127,Brooklyn Nets
2018-12-14,2018,Final,26,SAC,125.0,Sacramento Kings,10,GSW,130,Golden State Warriors
2018-12-15,2018,Final,9,DET,113.0,Detroit Pistons,2,BOS,104,Boston Celtics
2018-12-06,2018,Final,2,BOS,128.0,Boston Celtics,20,NYK,100,New York Knicks
2018-12-12,2018,Final,19,NOP,118.0,New Orleans Pelicans,21,OKC,114,Oklahoma City Thunder
2018-12-13,2018,Final,24,PHX,99.0,Phoenix Suns,7,DAL,89,Dallas Mavericks
2018-12-14,2018,Final,4,CHA,124.0,Charlotte Hornets,20,NYK,126,New York Knicks
2018-12-07,2018,Final,4,CHA,113.0,Charlotte Hornets,8,DEN,107,Denver Nuggets
2018-12-08,2018,Final,1,ATL,106.0,Atlanta Hawks,8,DEN,98,Denver Nuggets
2018-12-12,2018,Final,30,WAS,125.0,Washington Wizards,2,BOS,130,Boston Celtics
2018-12-14,2018,Final,8,DEN,109.0,Denver Nuggets,21,OKC,98,Oklahoma City Thunder
2018-12-15,2018,Final,22,ORL,96.0,Orlando Magic,29,UTA,89,Utah Jazz
2018-12-07,2018,Final,9,DET,111.0,Detroit Pistons,23,PHI,117,Philadelphia 76ers
2018-12-08,2018,Final,13,LAC,98.0,LA Clippers,16,MIA,121,Miami Heat
2018-12-12,2018,Final,7,DAL,114.0,Dallas Mavericks,1,ATL,107,Atlanta Hawks
2018-12-14,2018,Final,15,MEM,97.0,Memphis Grizzlies,16,MIA,100,Miami Heat
2018-12-15,2018,Final,4,CHA,100.0,Charlotte Hornets,14,LAL,128,Los Angeles Lakers
2018-12-07,2018,Final,22,ORL,90.0,Orlando Magic,12,IND,112,Indiana Pacers
2018-12-08,2018,Final,5,CHI,77.0,Chicago Bulls,2,BOS,133,Boston Celtics
2018-12-12,2018,Final,26,SAC,141.0,Sacramento Kings,18,MIN,130,Minnesota Timberwolves
2018-12-13,2018,Final,27,SAS,125.0,San Antonio Spurs,13,LAC,87,LA Clippers
2018-12-14,2018,Final,6,CLE,102.0,Cleveland Cavaliers,17,MIL,114,Milwaukee Bucks
2018-12-15,2018,Final,15,MEM,97.0,Memphis Grizzlies,11,HOU,105,Houston Rockets
2018-12-07,2018,Final,6,CLE,110.0,Cleveland Cavaliers,26,SAC,129,Sacramento Kings
2018-12-07,2018,Final,3,BKN,106.0,Brooklyn Nets,28,TOR,105,Toronto Raptors
2018-12-08,2018,Final,6,CLE,116.0,Cleveland Cavaliers,30,WAS,101,Washington Wizards
2018-12-08,2018,Final,20,NYK,104.0,New York Knicks,3,BKN,112,Brooklyn Nets
2018-12-13,2018,Final,11,HOU,126.0,Houston Rockets,14,LAL,111,Los Angeles Lakers
2018-12-14,2018,Final,3,BKN,125.0,Brooklyn Nets,30,WAS,118,Washington Wizards
2018-12-15,2018,Final,24,PHX,107.0,Phoenix Suns,18,MIN,99,Minnesota Timberwolves
2018-12-07,2018,Final,5,CHI,114.0,Chicago Bulls,21,OKC,112,Oklahoma City Thunder
2018-12-08,2018,Final,7,DAL,107.0,Dallas Mavericks,11,HOU,104,Houston Rockets
2018-12-07,2018,Final,19,NOP,103.0,New Orleans Pelicans,15,MEM,107,Memphis Grizzlies
2018-12-08,2018,Final,25,POR,113.0,Portland Trail Blazers,18,MIN,105,Minnesota Timberwolves
2018-12-07,2018,Final,27,SAS,133.0,San Antonio Spurs,14,LAL,120,Los Angeles Lakers
2018-12-07,2018,Final,17,MIL,95.0,Milwaukee Bucks,10,GSW,105,Golden State Warriors
2018-12-08,2018,Final,15,MEM,88.0,Memphis Grizzlies,14,LAL,111,Los Angeles Lakers
2018-12-07,2018,Final,24,PHX,98.0,Phoenix Suns,16,MIA,115,Miami Heat
2018-12-08,2018,Final,12,IND,107.0,Indiana Pacers,26,SAC,97,Sacramento Kings
2018-12-09,2018,Final,9,DET,108.0,Detroit Pistons,19,NOP,116,New Orleans Pelicans
2018-12-09,2018,Final,27,SAS,110.0,San Antonio Spurs,29,UTA,97,Utah Jazz
2018-12-10,2018,Final,23,PHI,116.0,Philadelphia 76ers,9,DET,102,Detroit Pistons
2018-12-10,2018,Final,2,BOS,113.0,Boston Celtics,19,NOP,100,New Orleans Pelicans
2018-12-10,2018,Final,8,DEN,105.0,Denver Nuggets,15,MEM,99,Memphis Grizzlies
2018-12-10,2018,Final,10,GSW,116.0,Golden State Warriors,18,MIN,108,Minnesota Timberwolves
2018-12-09,2018,Final,28,TOR,99.0,Toronto Raptors,17,MIL,104,Milwaukee Bucks
2018-12-10,2018,Final,12,IND,109.0,Indiana Pacers,30,WAS,101,Washington Wizards
2018-12-10,2018,Final,17,MIL,108.0,Milwaukee Bucks,6,CLE,92,Cleveland Cavaliers
2018-12-09,2018,Final,20,NYK,107.0,New York Knicks,4,CHA,119,Charlotte Hornets
2018-12-10,2018,Final,5,CHI,89.0,Chicago Bulls,26,SAC,108,Sacramento Kings
2018-12-10,2018,Final,24,PHX,119.0,Phoenix Suns,13,LAC,123,LA Clippers
2018-12-11,2018,Final,13,LAC,99.0,LA Clippers,28,TOR,123,Toronto Raptors
2018-11-30,2018,Final,21,OKC,104.0,Oklahoma City Thunder,1,ATL,80,Atlanta Hawks
2018-12-01,2018,Final,30,WAS,102.0,Washington Wizards,3,BKN,88,Brooklyn Nets
2018-12-16,2018,Final,7,DAL,113.0,Dallas Mavericks,26,SAC,120,Sacramento Kings
2018-12-16,2018,Final,3,BKN,144.0,Brooklyn Nets,1,ATL,127,Atlanta Hawks
2018-12-16,2018,Final,30,WAS,128.0,Washington Wizards,14,LAL,110,Los Angeles Lakers
2018-12-16,2018,Final,6,CLE,105.0,Cleveland Cavaliers,23,PHI,128,Philadelphia 76ers
2018-12-16,2018,Final,12,IND,110.0,Indiana Pacers,20,NYK,99,New York Knicks
2018-12-16,2018,Final,8,DEN,95.0,Denver Nuggets,28,TOR,86,Toronto Raptors
2018-12-16,2018,Final,19,NOP,96.0,New Orleans Pelicans,16,MIA,102,Miami Heat
2018-12-17,2018,Final,18,MIN,132.0,Minnesota Timberwolves,26,SAC,105,Sacramento Kings
2018-12-17,2018,Final,10,GSW,110.0,Golden State Warriors,15,MEM,93,Memphis Grizzlies
2018-12-17,2018,Final,21,OKC,121.0,Oklahoma City Thunder,5,CHI,96,Chicago Bulls
2018-12-17,2018,Final,27,SAS,123.0,San Antonio Spurs,23,PHI,96,Philadelphia 76ers
2018-12-17,2018,Final,9,DET,104.0,Detroit Pistons,17,MIL,107,Milwaukee Bucks
2018-12-17,2018,Final,20,NYK,110.0,New York Knicks,24,PHX,128,Phoenix Suns
2018-12-17,2018,Final,11,HOU,102.0,Houston Rockets,29,UTA,97,Utah Jazz
2018-12-17,2018,Final,13,LAC,127.0,LA Clippers,25,POR,131,Portland Trail Blazers
2018-12-18,2018,Final,12,IND,91.0,Indiana Pacers,6,CLE,92,Cleveland Cavaliers
2018-12-18,2018,Final,3,BKN,115.0,Brooklyn Nets,14,LAL,110,Los Angeles Lakers
2018-12-18,2018,Final,8,DEN,126.0,Denver Nuggets,7,DAL,118,Dallas Mavericks
2018-12-18,2018,Final,1,ATL,118.0,Atlanta Hawks,30,WAS,110,Washington Wizards
2018-12-19,2018,Final,2,BOS,103.0,Boston Celtics,24,PHX,111,Phoenix Suns
2018-12-19,2018,Final,5,CHI,93.0,Chicago Bulls,3,BKN,96,Brooklyn Nets
2018-12-19,2018,Final,4,CHA,110.0,Charlotte Hornets,6,CLE,99,Cleveland Cavaliers
2018-12-19,2018,Final,17,MIL,123.0,Milwaukee Bucks,19,NOP,115,New Orleans Pelicans
2018-12-19,2018,Final,23,PHI,131.0,Philadelphia 76ers,20,NYK,109,New York Knicks
2018-12-19,2018,Final,28,TOR,99.0,Toronto Raptors,12,IND,96,Indiana Pacers
2018-12-19,2018,Final,22,ORL,90.0,Orlando Magic,27,SAS,129,San Antonio Spurs
2018-12-19,2018,Final,11,HOU,136.0,Houston Rockets,30,WAS,118,Washington Wizards
2018-12-19,2018,Final,29,UTA,108.0,Utah Jazz,10,GSW,103,Golden State Warriors
2018-12-19,2018,Final,26,SAC,113.0,Sacramento Kings,21,OKC,132,Oklahoma City Thunder
2018-12-19,2018,Final,25,POR,99.0,Portland Trail Blazers,15,MEM,92,Memphis Grizzlies
2018-12-19,2018,Final,18,MIN,123.0,Minnesota Timberwolves,9,DET,129,Detroit Pistons
2018-12-20,2018,Final,13,LAC,125.0,LA Clippers,7,DAL,121,Dallas Mavericks
2018-12-20,2018,Final,16,MIA,101.0,Miami Heat,11,HOU,99,Houston Rockets
2018-12-21,2018,Final,4,CHA,98.0,Charlotte Hornets,9,DET,86,Detroit Pistons
2018-12-21,2018,Final,5,CHI,90.0,Chicago Bulls,22,ORL,80,Orlando Magic
2018-12-21,2018,Final,3,BKN,106.0,Brooklyn Nets,12,IND,114,Indiana Pacers
2018-12-21,2018,Final,27,SAS,124.0,San Antonio Spurs,18,MIN,98,Minnesota Timberwolves
2018-12-21,2018,Final,14,LAL,112.0,Los Angeles Lakers,19,NOP,104,New Orleans Pelicans
2018-12-21,2018,Final,2,BOS,107.0,Boston Celtics,17,MIL,120,Milwaukee Bucks
2018-12-21,2018,Final,26,SAC,102.0,Sacramento Kings,15,MEM,99,Memphis Grizzlies
2018-12-21,2018,Final,25,POR,90.0,Portland Trail Blazers,29,UTA,120,Utah Jazz
2018-12-21,2018,Final,28,TOR,126.0,Toronto Raptors,6,CLE,110,Cleveland Cavaliers
2018-12-21,2018,Final,20,NYK,107.0,New York Knicks,1,ATL,114,Atlanta Hawks
2018-12-22,2018,Final,13,LAC,132.0,LA Clippers,8,DEN,111,Denver Nuggets
2018-12-22,2018,Final,30,WAS,149.0,Washington Wizards,24,PHX,146,Phoenix Suns
2018-12-22,2018,Final,23,PHI,126.0,Philadelphia 76ers,28,TOR,101,Toronto Raptors
2018-12-22,2018,Final,16,MIA,94.0,Miami Heat,17,MIL,87,Milwaukee Bucks
2018-12-22,2018,Final,11,HOU,108.0,Houston Rockets,27,SAS,101,San Antonio Spurs
2018-12-22,2018,Final,10,GSW,120.0,Golden State Warriors,7,DAL,116,Dallas Mavericks
2018-12-22,2018,Final,29,UTA,106.0,Utah Jazz,21,OKC,107,Oklahoma City Thunder
2018-12-23,2018,Final,9,DET,95.0,Detroit Pistons,1,ATL,98,Atlanta Hawks
2018-12-23,2018,Final,12,IND,105.0,Indiana Pacers,30,WAS,89,Washington Wizards
2018-12-23,2018,Final,2,BOS,119.0,Boston Celtics,4,CHA,103,Charlotte Hornets
2018-12-23,2018,Final,6,CLE,92.0,Cleveland Cavaliers,5,CHI,112,Chicago Bulls
2018-12-23,2018,Final,3,BKN,111.0,Brooklyn Nets,24,PHX,103,Phoenix Suns
2018-12-23,2018,Final,22,ORL,91.0,Orlando Magic,16,MIA,115,Miami Heat
2018-12-23,2018,Final,26,SAC,122.0,Sacramento Kings,19,NOP,117,New Orleans Pelicans
2018-12-23,2018,Final,21,OKC,112.0,Oklahoma City Thunder,18,MIN,114,Minnesota Timberwolves
2018-12-23,2018,Final,25,POR,121.0,Portland Trail Blazers,7,DAL,118,Dallas Mavericks
2018-12-23,2018,Final,10,GSW,129.0,Golden State Warriors,13,LAC,127,LA Clippers
2018-12-23,2018,Final,14,LAL,99.0,Los Angeles Lakers,15,MEM,107,Memphis Grizzlies
2018-12-25,2018,Final,20,NYK,95.0,New York Knicks,17,MIL,109,Milwaukee Bucks
2018-12-25,2018,Final,11,HOU,113.0,Houston Rockets,21,OKC,109,Oklahoma City Thunder
2018-12-25,2018,Final,2,BOS,121.0,Boston Celtics,23,PHI,114,Philadelphia 76ers
2018-12-25,2018,Final,10,GSW,101.0,Golden State Warriors,14,LAL,127,Los Angeles Lakers
2018-12-25,2018,Final,29,UTA,117.0,Utah Jazz,25,POR,96,Portland Trail Blazers
2018-12-26,2018,Final,22,ORL,120.0,Orlando Magic,24,PHX,122,Phoenix Suns
2018-12-26,2018,Final,9,DET,106.0,Detroit Pistons,30,WAS,95,Washington Wizards
2018-12-26,2018,Final,1,ATL,121.0,Atlanta Hawks,12,IND,129,Indiana Pacers
2018-12-26,2018,Final,3,BKN,134.0,Brooklyn Nets,4,CHA,132,Charlotte Hornets
2018-12-26,2018,Final,16,MIA,104.0,Miami Heat,28,TOR,106,Toronto Raptors
2018-12-26,2018,Final,5,CHI,94.0,Chicago Bulls,18,MIN,119,Minnesota Timberwolves
2018-12-26,2018,Final,15,MEM,95.0,Memphis Grizzlies,6,CLE,87,Cleveland Cavaliers
2018-12-26,2018,Final,7,DAL,122.0,Dallas Mavericks,19,NOP,119,New Orleans Pelicans
2018-12-26,2018,Final,27,SAS,111.0,San Antonio Spurs,8,DEN,103,Denver Nuggets
2018-12-26,2018,Final,13,LAC,127.0,LA Clippers,26,SAC,118,Sacramento Kings
2018-12-27,2018,Final,11,HOU,127.0,Houston Rockets,2,BOS,113,Boston Celtics
2018-12-27,2018,Final,17,MIL,112.0,Milwaukee Bucks,20,NYK,96,New York Knicks
2018-12-27,2018,Final,26,SAC,117.0,Sacramento Kings,14,LAL,116,Los Angeles Lakers
2018-12-27,2018,Final,29,UTA,97.0,Utah Jazz,23,PHI,114,Philadelphia 76ers
2018-12-27,2018,Final,10,GSW,109.0,Golden State Warriors,25,POR,110,Portland Trail Blazers
2018-12-28,2018,Final,12,IND,125.0,Indiana Pacers,9,DET,88,Detroit Pistons
2018-12-28,2018,Final,4,CHA,100.0,Charlotte Hornets,3,BKN,87,Brooklyn Nets
2018-12-28,2018,Final,30,WAS,92.0,Washington Wizards,5,CHI,101,Chicago Bulls
2018-12-28,2018,Final,22,ORL,116.0,Orlando Magic,28,TOR,87,Toronto Raptors
2018-12-28,2018,Final,19,NOP,114.0,New Orleans Pelicans,7,DAL,112,Dallas Mavericks
2018-12-28,2018,Final,16,MIA,118.0,Miami Heat,6,CLE,94,Cleveland Cavaliers
2018-12-28,2018,Final,18,MIN,120.0,Minnesota Timberwolves,1,ATL,123,Atlanta Hawks
2018-12-28,2018,Final,8,DEN,102.0,Denver Nuggets,27,SAS,99,San Antonio Spurs
2018-12-28,2018,Final,24,PHX,102.0,Phoenix Suns,21,OKC,118,Oklahoma City Thunder
2018-12-28,2018,Final,14,LAL,107.0,Los Angeles Lakers,13,LAC,118,LA Clippers
2018-12-29,2018,Final,17,MIL,129.0,Milwaukee Bucks,3,BKN,115,Brooklyn Nets
2018-12-29,2018,Final,19,NOP,104.0,New Orleans Pelicans,11,HOU,108,Houston Rockets
2018-12-29,2018,Final,30,WAS,130.0,Washington Wizards,4,CHA,126,Charlotte Hornets
2018-12-29,2018,Final,1,ATL,111.0,Atlanta Hawks,6,CLE,108,Cleveland Cavaliers
2018-12-29,2018,Final,15,MEM,103.0,Memphis Grizzlies,2,BOS,112,Boston Celtics
2018-12-29,2018,Final,29,UTA,129.0,Utah Jazz,20,NYK,97,New York Knicks
2018-12-29,2018,Final,24,PHX,118.0,Phoenix Suns,8,DEN,122,Denver Nuggets
2018-12-29,2018,Final,25,POR,105.0,Portland Trail Blazers,10,GSW,115,Golden State Warriors
2018-12-29,2018,Final,13,LAC,111.0,LA Clippers,27,SAS,122,San Antonio Spurs
2018-12-30,2018,Final,22,ORL,109.0,Orlando Magic,9,DET,107,Detroit Pistons
2018-12-30,2018,Final,16,MIA,104.0,Miami Heat,18,MIN,113,Minnesota Timberwolves
2018-12-30,2018,Final,28,TOR,95.0,Toronto Raptors,5,CHI,89,Chicago Bulls
2018-12-30,2018,Final,7,DAL,105.0,Dallas Mavericks,21,OKC,103,Oklahoma City Thunder
2018-12-30,2018,Final,25,POR,129.0,Portland Trail Blazers,23,PHI,95,Philadelphia 76ers
2018-12-30,2018,Final,14,LAL,121.0,Los Angeles Lakers,26,SAC,114,Sacramento Kings
2018-12-31,2018,Final,12,IND,116.0,Indiana Pacers,1,ATL,108,Atlanta Hawks
2018-12-31,2018,Final,4,CHA,125.0,Charlotte Hornets,22,ORL,100,Orlando Magic
2018-12-31,2018,Final,11,HOU,113.0,Houston Rockets,15,MEM,101,Memphis Grizzlies
2018-12-31,2018,Final,27,SAS,120.0,San Antonio Spurs,2,BOS,111,Boston Celtics
2018-12-31,2018,Final,19,NOP,123.0,New Orleans Pelicans,18,MIN,114,Minnesota Timberwolves
2018-12-31,2018,Final,21,OKC,122.0,Oklahoma City Thunder,7,DAL,102,Dallas Mavericks
2018-12-31,2018,Final,24,PHX,109.0,Phoenix Suns,10,GSW,132,Golden State Warriors
2019-01-01,2018,Final,28,TOR,122.0,Toronto Raptors,29,UTA,116,Utah Jazz
2019-01-01,2018,Final,17,MIL,121.0,Milwaukee Bucks,9,DET,98,Detroit Pistons
2019-01-01,2018,Final,8,DEN,115.0,Denver Nuggets,20,NYK,108,New York Knicks
2019-01-01,2018,Final,26,SAC,108.0,Sacramento Kings,25,POR,113,Portland Trail Blazers
2019-01-01,2018,Final,13,LAC,113.0,LA Clippers,23,PHI,119,Philadelphia 76ers
2019-01-02,2018,Final,6,CLE,92.0,Cleveland Cavaliers,16,MIA,117,Miami Heat
2019-01-02,2018,Final,4,CHA,84.0,Charlotte Hornets,7,DAL,122,Dallas Mavericks
2019-01-02,2018,Final,3,BKN,126.0,Brooklyn Nets,19,NOP,121,New Orleans Pelicans
2019-01-02,2018,Final,30,WAS,114.0,Washington Wizards,1,ATL,98,Atlanta Hawks
